ADSSI Limited,3 A Pioneer Avenue,,TUGGERAH,NSW,2259,Central Coast,Home Care,,,,ADSSI Limited,Private Incorporated Body,Major Cities of Australia,-33.31717609,151.4217418,7507360.27
Bethany Aged Care Plus Home Care,2-6 Gray Street,,PORT MACQUARIE,NSW,2444,Mid North Coast,Home Care,,,,The Salvation Army (NSW) Property Trust,Charitable,Inner Regional Australia,-31.43668317,152.9146412,950125.07
Allawah Hostel And Community Aged Care Packages,60 Mirrool Street,,COOLAMON,NSW,2701,Riverina/Murray,Home Care,,,,Coolamon Shire Council,Local Government,Inner Regional Australia,-34.81290041,147.1974604,1014196.4
Anglican Care Home Care Lake Macquarie,87 Toronto Road,,BOORAGUL,NSW,2284,Hunter,Home Care,,,,Anglican Care,Charitable,Major Cities of Australia,-32.96986951,151.6047613,4718012.21
Anglican Care Home Care Wyong,171 Mataram Road,,WOONGARRAH,NSW,2259,Central Coast,Home Care,,,,Anglican Care,Charitable,Major Cities of Australia,-33.23884728,151.4739752,1801379.58
ARV St George CACP,"Suite 101, Level 1, 530 Botany Road",305 Princes Highway,BEACONSFIELD,NSW,2015,South East Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.9142355,151.2006855,342154.76
ARV Bowral and District CACP,Suite 2,94 Main Street,MITTAGONG,NSW,2575,South West Sydney,Home Care,,,,Anglican Community Services,Religious,Inner Regional Australia,-34.45084644,150.4498766,110746.65
ARV Shoalhaven CACP,2/5 Tallyan Point Road,Burton Street,BASIN VIEW,NSW,2540,Illawarra,Home Care,,,,Anglican Community Services,Religious,Inner Regional Australia,-35.09096102,150.5631404,240599.6
ANHF CACPs - South East Sydney,528-538 Jones Street,,ULTIMO,NSW,2007,South East Sydney,Home Care,,,,Australian Nursing Home Foundation Limited,Charitable,Major Cities of Australia,-33.88058615,151.1982318,870506.62
ANHF CACPs - South West Sydney,17 Greenfield Road,,GREENFIELD PARK,NSW,2176,South West Sydney,Home Care,,,,Australian Nursing Home Foundation Limited,Charitable,Major Cities of Australia,-33.87139109,150.8924171,705848.62
ANHF Flexicare - Western Sydney - EACH,413 Beamish Street,,CAMPSIE,NSW,2194,Inner West,Home Care,,,,Australian Nursing Home Foundation Limited,Charitable,Major Cities of Australia,-33.91720575,151.1046079,202316.73
ANHF Flexicare - Western Sydney - EACHD,413 Beamish Street,,CAMPSIE,NSW,2194,Inner West,Home Care,,,,Australian Nursing Home Foundation Limited,Charitable,Major Cities of Australia,-33.91720575,151.1046079,130949.44
ARV Botany CACP,"Suite 101, Level 1, 530 Botany Road",,BEACONSFIELD,NSW,2015,South East Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.9142355,151.2006855,1350033.92
ARV Forestville CACP,91 a Kurrajong Avenue,14 Narabang Way,MOUNT DRUITT,NSW,2770,Western Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.763222,150.807805,1864167.83
ARV Hornsby/Ku-ring-gai CACP,91 a Kurrajong Avenue,6-18 Bridge Road,MOUNT DRUITT,NSW,2770,Western Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.763222,150.807805,1517884.82
ARV Dapto CACP,11 Military Road,Lindsay Evans Place,PORT KEMBLA,NSW,2505,Illawarra,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-34.47867285,150.9003089,368465.11
ARV Eastern Suburbs CACP,"Suite 101, Level 1, 530 Botany Road",72 O'Riordan Street,BEACONSFIELD,NSW,2015,South East Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.9142355,151.2006855,164455.12
ARV Eurobodalla CACP,Shop 8,59 Vulcan Street,MORUYA,NSW,2537,Southern Highlands,Home Care,,,,Anglican Community Services,Religious,Inner Regional Australia,-35.90939401,150.0806331,2083910.13
ARV Hungarian CACP,"Suite 101, Level 1, 530 Botany Road",72 O'Riordan Street,BEACONSFIELD,NSW,2015,South East Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.9142355,151.2006855,200603.67
ARV Illawarra EACH,11 Military Road,,PORT KEMBLA,NSW,2505,Illawarra,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-34.47867285,150.9003089,336942.05
ARV Illawarra EACH Dementia,11 Military Road,,PORT KEMBLA,NSW,2505,Illawarra,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-34.47867285,150.9003089,2112004.85
ARV Nepean EACH,Suite 1,12 Tindale Street,PENRITH,NSW,2750,Nepean,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.75479981,150.6979416,74081.08
ARV Nepean EACH Dementia,Suite 1,12 Tindale Street,PENRITH,NSW,2750,Nepean,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.75479981,150.6979416,10788254.6
ARV Northern Beaches EACH Dementia,91 a Kurrajong Avenue,14 Narabang Way,MOUNT DRUITT,NSW,2770,Western Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.763222,150.807805,4953223.39
ARV Northern Beaches EACH,91 a Kurrajong Avenue,14 Narabang Way,MOUNT DRUITT,NSW,2770,Western Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.763222,150.807805,173871.52
ARV Northern Sydney EACH Dementia,91 a Kurrajong Avenue,6-18 Bridge Road,MOUNT DRUITT,NSW,2770,Western Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.763222,150.807805,172881.42
ARV Northern Sydney EACH,91 a Kurrajong Avenue,6-18 Bridge Road,MOUNT DRUITT,NSW,2770,Western Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.763222,150.807805,150576.32
ARV Public Housing CACP,"Suite 101, Level 1, 530 Botany Road",72 O'Riordan Street,BEACONSFIELD,NSW,2015,South East Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.9142355,151.2006855,200156.92
ARV Randwick CACP,"Suite 101, Level 1, 530 Botany Road",72 O'Riordan Street,BEACONSFIELD,NSW,2015,South East Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.9142355,151.2006855,432165.34
ARV South East Sydney EACH Dementia,"Suite 101, Level 1, 530 Botany Road",1st Floor 72 O'Riordan Street,BEACONSFIELD,NSW,2015,South East Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.9142355,151.2006855,169540.32
ARV South East Sydney EACH,"Suite 101, Level 1, 530 Botany Road",72 O'Riordan Street,BEACONSFIELD,NSW,2015,South East Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.9142355,151.2006855,1000917.85
ARV South West Sydney EACH Dementia,Suite 2,94 Main Street,MITTAGONG,NSW,2575,South West Sydney,Home Care,,,,Anglican Community Services,Religious,Inner Regional Australia,-34.45084644,150.4498766,740827.48
ARV Sutherland Home Care,"Suite 4, Level 1, 305 Princes Highway",305 Princes Highway,CARLTON,NSW,2218,South East Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.97602368,151.1255309,157740.29
ARV Western Sydney CACP,Hermon Slade House,1 Broughton Avenue,CASTLE HILL,NSW,2154,Northern Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.73060523,151.0219217,673688.09
ARV Western Sydney EACH,Hermon Slade House,1 Broughton Avenue,CASTLE HILL,NSW,2154,Northern Sydney,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.73060523,151.0219217,124785
Australian Chinese Community Association Housing Linked Packages,2 Mary Street,,SURRY HILLS,NSW,2010,South East Sydney,Home Care,,,,Australian Chinese Community Association of New South Wales,Community Based,Major Cities of Australia,-33.88039692,151.2103894,26999.99
Australian Chinese Community Association South East Sydney CACPs,2 Mary Street,,SURRY HILLS,NSW,2010,South East Sydney,Home Care,,,,Australian Chinese Community Association of New South Wales,Community Based,Major Cities of Australia,-33.88039692,151.2103894,1687226.25
Australian Chinese Community Association Western Sydney CACPs,15 Hunter Street,,PARRAMATTA,NSW,2150,Western Sydney,Home Care,,,,Australian Chinese Community Association of New South Wales,Community Based,Major Cities of Australia,-33.81535431,150.99874,3690053.88
Australian Home Care - South Eastern Sydney Metro,Suite 203 and 204,1 Erskineville Road,NEWTOWN,NSW,2042,Inner West,Home Care,,,,Australian Home Care Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.89711485,151.1802554,907624.52
Australian Nursing Home Foundation - CACP Inner West,58 Weldon Street,,BURWOOD,NSW,2134,Inner West,Home Care,,,,Australian Nursing Home Foundation Limited,Charitable,Major Cities of Australia,-33.88675757,151.1060454,1103460.41
Australian Nursing Home Foundation - CACP Northern Sydney,5/26 Rowe Street,,EASTWOOD,NSW,2122,Northern Sydney,Home Care,,,,Australian Nursing Home Foundation Limited,Charitable,Major Cities of Australia,-33.79096346,151.0855787,2303570.34
Australian Nursing Home Foundation - CACPs Western Sydney,413 Beamish Street,,CAMPSIE,NSW,2194,Inner West,Home Care,,,,Australian Nursing Home Foundation Limited,Charitable,Major Cities of Australia,-33.91720575,151.1046079,1218165.14
Australian Nursing Home Foundation EACH South West Sydney,17 Greenfield Road,,GREENFIELD PARK,NSW,2176,South West Sydney,Home Care,,,,Australian Nursing Home Foundation Limited,Charitable,Major Cities of Australia,-33.87139109,150.8924171,126851.85
Australian Unity Community Care Central Coast,"Unit 30, 15 Bias Avenue",Level 6 Aurora Place,BATEAU BAY,NSW,2561,Central Coast,Home Care,,,,Australian Unity Retirement Living Management Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.37828218,151.4789284,364891.03
Australian Unity Community Care Central Coast,"Unit 30, 15 Bias Avenue",Level 6 88 Phillip Street,BATEAU BAY,NSW,2561,Central Coast,Home Care,,,,Australian Unity Retirement Living Management Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.37828218,151.4789284,78059.68
Australian Unity Community Care Northern Sydney,88 Willandra Street,Level 6 88 Phillip Street,CROMER,NSW,2099,Northern Sydney,Home Care,,,,Australian Unity Retirement Living Management Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.73968818,151.2701474,50519.06
Australian Unity Community Care Northern Sydney,88 Willandra Street,Level 6 88 Phillip Street,CROMER,NSW,2099,Northern Sydney,Home Care,,,,Australian Unity Retirement Living Management Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.73968818,151.2701474,141475.32
Australian Unity Community Care South West Sydney,3 Centenary Avenue,Level 6 88 Phillip Street,NORTHMEAD,NSW,2152,Western Sydney,Home Care,,,,Australian Unity Retirement Living Management Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.78881106,150.9787296,24998.38
Australian Unity Community Care Western Sydney,3 Centenary Avenue,,NORTHMEAD,NSW,2152,Western Sydney,Home Care,,,,Australian Unity Retirement Living Management Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.78881106,150.9787296,4432.25
Awabakal Community Aged Care Packages,64 Hannell Street,,WICKHAM,NSW,2293,Hunter,Home Care,,,,Awabakal Ltd,Community Based,Major Cities of Australia,-32.92214902,151.7600569,3744444.4
Bankstown Home Based Services,145 Rex Road,,GEORGES HALL,NSW,2198,South West Sydney,Home Care,,,,Bankstown City Aged Care Ltd,Community Based,Major Cities of Australia,-33.91078922,150.9851935,1092069.17
Bankstown Home Based Services,145 Rex Road,,GEORGES HALL,NSW,2198,South West Sydney,Home Care,,,,Bankstown City Aged Care Ltd,Community Based,Major Cities of Australia,-33.91078922,150.9851935,1869146.49
Bathurst CACPs,Level 1,50 O'Connell Street,PARRAMATTA,NSW,2150,Western Sydney,Home Care,,,,Southern Cross Care Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.80601245,151.0029048,499776.98
Baulkham Hills CACPs,Level 1,50 O'Connell Street,PARRAMATTA,NSW,2150,Western Sydney,Home Care,,,,Southern Cross Care Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.80601245,151.0029048,7749870.35
Baycare - Bay & Basin Community Care Service,124 Macleans Point Road,,SANCTUARY POINT,NSW,2540,Illawarra,Home Care,,,,Bay & Basin Community Resources Limited,Community Based,Inner Regional Australia,-35.10623744,150.623864,2406700.85
Home Services Central Coast,"Shop 1 & 2, Morisset Square Shopping Centre",35 Yambo Street,MORISSET,NSW,2264,Hunter,Home Care,,,,BaptistCare NSW & ACT,Charitable,Major Cities of Australia,-33.10716122,151.4877227,3919606.26
Home Services Central West,3 / 119 Kendal Street,(PO Box 238),COWRA,NSW,2794,Central West,Home Care,,,,BaptistCare NSW & ACT,Charitable,Inner Regional Australia,-33.83529976,148.6916866,1968842.53
Home Services Hunter,"Shop 1 & 2, Morisset Square Shopping Centre",35 Yambo Street,MORISSET,NSW,2264,Hunter,Home Care,,,,BaptistCare NSW & ACT,Charitable,Major Cities of Australia,-33.10716122,151.4877227,5016621.99
Home Services Northern Sydney,Iliffe Centre 157 Balaclava Road,,MACQUARIE PARK,NSW,2113,Northern Sydney,Home Care,,,,BaptistCare NSW & ACT,Charitable,Major Cities of Australia,-33.77827774,151.1109563,7140500.96
Home Services Mid North Coast,90 KULAROO Drive,,FORSTER,NSW,2428,Mid North Coast,Home Care,,,,BaptistCare NSW & ACT,Charitable,Inner Regional Australia,-32.19838293,152.5268419,6961034.82
Home Services Mid State,251 Cobra Street,,DUBBO,NSW,2830,Orana Far West,Home Care,,,,BaptistCare NSW & ACT,Charitable,Inner Regional Australia,-32.25744812,148.6275515,2075169.4
Home Services Nepean,"Suite 2003, Level 2, Borec House",21-23 Station Street,PENRITH,NSW,2750,Nepean,Home Care,,,,BaptistCare NSW & ACT,Charitable,Major Cities of Australia,-33.7511576,150.6954069,1400887.81
Home Services Hills,BCS Care Centre - Hills,8 Free Settlers Drive,KELLYVILLE,NSW,2155,Western Sydney,Home Care,,,,BaptistCare NSW & ACT,Charitable,Major Cities of Australia,-33.72013779,150.9440843,7210565.19
Home Services Far North Coast,15 The Avenue,,ALSTONVILLE,NSW,2477,Far North Coast,Home Care,,,,BaptistCare NSW & ACT,Charitable,Inner Regional Australia,-28.8407184,153.435638,2200597.92
Home Services Murrumbidgee,76 A Johnston Street,24-26 Forsyth Street,WAGGA WAGGA,NSW,2650,Riverina/Murray,Home Care,,,,BaptistCare NSW & ACT,Charitable,Inner Regional Australia,-35.10855881,147.3676839,10463032.22
Home Services South West Sydney,49 Lodges Road,31-37 Ashford Avenue,NARELLAN,NSW,2567,South West Sydney,Home Care,,,,BaptistCare NSW & ACT,Charitable,Major Cities of Australia,-34.052771,150.731677,4041005.07
Home Services Illawarra / Southern Highlands,Clinton Villas 179 Clinton Street,,GOULBURN,NSW,2580,Southern Highlands,Home Care,,,,BaptistCare NSW & ACT,Charitable,Inner Regional Australia,-34.75479102,149.7100477,5874649.41
Home Services South East Sydney,18 Powdrill Road,668 Princes Highway,PRESTONS,NSW,2170,South West Sydney,Home Care,,,,BaptistCare NSW & ACT,Charitable,Major Cities of Australia,-33.93228059,150.889397,4436493.11
Home Services Illawarra / Southern Highlands,179 Clinton Street,Clinton Street,GOULBURN,NSW,2580,Southern Highlands,Home Care,,,,BaptistCare NSW & ACT,Charitable,Inner Regional Australia,-34.75479102,149.7100477,2256414
Bega & District Nursing Home EACHD,24 Hill Street,,BEGA,NSW,2550,Southern Highlands,Home Care,,,,Sapphire Coast Community Aged Care Ltd,Community Based,Outer Regional Australia,-36.675623,149.837984,-19639
Benedictine Abbey Community Care Packages,695 Jamberoo Mountain Road,,JAMBEROO,NSW,2533,Illawarra,Home Care,,,,The Trustees of the Benedictine Abbey Jamberoo,Religious,Inner Regional Australia,-34.67057013,150.7352223,108388.58
Finley Regional Care,26 Dawe Avenue,,FINLEY,NSW,2713,Riverina/Murray,Home Care,,,,Finley Regional Care Ltd,Community Based,Inner Regional Australia,-35.641131,145.566853,707344.84
RSL LifeCare at Home,52 Short Street,,MERIMBULA,NSW,2548,Southern Highlands,Home Care,,,,RSL LifeCare Limited,Community Based,Outer Regional Australia,-36.8920774,149.9084763,469728.52
Biripi Home Care Packages,151 Manning River Drive,,TAREE,NSW,2430,Mid North Coast,Home Care,,,,Biripi Aboriginal Corporation Medical Service,Community Based,Inner Regional Australia,-31.938985,152.467244,1422869.13
Uniting Home Care Tweed Heads,24 A Kingscliff Street,,KINGSCLIFF,NSW,2487,Far North Coast,Home Care,,,,The Uniting Church in Australia Property Trust (NSW),Religious,Major Cities of Australia,-28.25069454,153.5701663,522991.01
Uniting Home Care Tweed Heads,24 A Kingscliff Street,34 Oyster Point Road,KINGSCLIFF,NSW,2487,Far North Coast,Home Care,,,,The Uniting Church in Australia Property Trust (NSW),Religious,Major Cities of Australia,-28.25069454,153.5701663,1355407.39
Blue Hills Community Care,25 Tulich Avenue,,PRESTONS,NSW,2170,South West Sydney,Home Care,,,,Blue Hills Village Management (Liverpool) Pty Limited,Private Incorporated Body,Major Cities of Australia,-33.94897121,150.8592218, $                                             -  
ARV Blue Mountains CACP,17 Bourke Street,,BLAXLAND,NSW,2774,Nepean,Home Care,,,,Anglican Community Services,Religious,Major Cities of Australia,-33.74009958,150.6045383,283818.5
Blue Mountains CACPs,Level 1,50 O'Connell Street,PARRAMATTA,NSW,2150,Western Sydney,Home Care,,,,Southern Cross Care Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.80601245,151.0029048,262538.09
